@relation energy

@attribute lights numeric
@attribute T1 numeric
@attribute RH_1 numeric
@attribute T2 numeric
@attribute RH_2 numeric
@attribute T3 numeric
@attribute RH_3 numeric
@attribute T4 numeric
@attribute RH_4 numeric
@attribute T5 numeric
@attribute RH_5 numeric
@attribute T6 numeric
@attribute RH_6 numeric
@attribute T7 numeric
@attribute RH_7 numeric
@attribute T8 numeric
@attribute RH_8 numeric
@attribute T9 numeric
@attribute RH_9 numeric
@attribute T_out numeric
@attribute Press_mm_hg numeric
@attribute RH_out numeric
@attribute Windspeed numeric
@attribute Visibility numeric
@attribute Tdewpoint numeric
@attribute rv1 numeric
@attribute rv2 numeric
@attribute Appliances numeric

@data
30,21.39,39.03,19.745,40,20.79,38.09,19.43,40.266667,18.323333,45.46,6.726667,86.53,18.39,34.433333,20.7,42.43,17.79,38.466667,6.8,751.933333,96,8,50.333333,6.2,24.874799,24.874799,100
20,21.5,38.966667,19.7,39.9,20.823333,38.126667,19.926667,40.333333,18.53,45,6.8,86.53,18.39,34.56,20.79,42.626667,17.79,38.5,6.9,751.85,96,8,53,6.3,48.030335,48.030335,110
20,21.5,38.826667,19.7,39.9,20.89,38.2,20.4,39.926667,18.633333,44.663333,6.933333,86.59,18.39,34.7,20.79,42.76,17.79,38.5,7,751.766667,96,8,55.666667,6.4,27.87559,27.87559,80
20,21.426667,38.73,19.76,39.863333,20.89,38.09,20.7,39.59,18.7,44.463333,7,86.59,18.39,34.76,20.89,43.03,17.79,38.5,7.1,751.683333,96,8,58.333333,6.5,29.004654,29.004654,80
20,21.426667,38.73,19.7,39.863333,20.89,38.09,20.633333,39.53,18.79,44.163333,7.03,86.623333,18.426667,34.963333,20.89,43.09,17.79,38.5,7.2,751.6,96,8,61,6.6,35.139573,35.139573,80
20,21.39,38.59,19.7,39.9,20.856667,38.06,20.6,39.53,18.856667,44.03,7.156667,86.69,18.5,35.163333,21,43.2,17.79,38.56,7.233333,751.5,96.166667,7.666667,58.5,6.666667,48.501984,48.501984,100
30,21.39,38.59,19.7,39.9,20.856667,38.06,20.6,39.59,18.89,43.9,7.19,86.69,18.39,35.23,21,43.2,17.79,38.73,7.266667,751.4,96.333333,7.333333,56,6.733333,5.989514,5.989514,90
0,21.39,38.59,19.7,39.9,20.823333,38.126667,20.6,39.59,20.296667,70.833333,7.263333,86.763333,18.39,35.29,21.066667,43.33,17.79,38.79,7.3,751.3,96.5,7,53.5,6.8,26.991903,26.991903,90
0,21.39,38.663333,19.7,39.966667,20.89,38.126667,20.533333,39.53,20.66,81.093333,7.4,86.8,18.445,35.495,21,44.13,17.79,38.826667,7.333333,751.2,96.666667,6.666667,51,6.866667,49.674895,49.674895,90
0,21.356667,38.73,19.7,40.09,20.89,38.126667,20.463333,39.363333,20.6,87.02,7.466667,86.8,18.426667,35.656667,21.033333,45,17.79,38.966667,7.366667,751.1,96.833333,6.333333,48.5,6.933333,22.935095,22.935095,120
0,21.29,38.79,19.7,40.163333,20.89,38.2,20.39,39.29,21.066667,88.933333,7.5,86.8,18.5,35.863333,21.033333,45.126667,17.79,39.066667,7.4,751,97,6,46,7,4.574224,4.574224,60
0,21.29,38.933333,19.7,40.36,20.89,38.126667,20.29,39.4,20.19,89.433333,7.56,86.8,18.39,35.933333,21.1,45.433333,17.79,39.2,7.516667,750.933333,97,6.166667,49.166667,7.1,1.449289,1.449289,60
0,21.29,39.06,19.633333,40.56,20.823333,38.126667,20.23,39.4,19.596667,84.56,7.64,86.85,18.463333,36.06,21.1,45.56,17.79,39.23,7.633333,750.866667,97,6.333333,52.333333,7.2,4.339673,4.339673,60
10,21.29,39.245,19.6,40.86,20.79,38.09,20.166667,39.53,19.533333,74.066667,7.726667,86.9,18.463333,36.2,21.1,45.59,17.79,39.29,7.75,750.8,97,6.5,55.5,7.3,28.030023,28.030023,50
0,21.29,39.626667,19.6,41.133333,20.79,38.163333,20.1,39.663333,19.533333,67.26,7.8,86.833333,18.39,36.2,21.033333,45.59,17.79,39.433333,7.866667,750.733333,97,6.666667,58.666667,7.4,20.353424,20.353424,40
0,21.29,39.76,19.6,41.363333,20.79,38.23,20.05,39.645,19.463333,61.223333,7.9,86.9,18.5,36.06,21.1,45.86,17.856667,39.766667,7.983333,750.666667,97,6.833333,61.833333,7.5,21.982364,21.982364,50
10,21.2,39.9,19.6,41.29,20.7225,38.3175,19.963333,39.59,19.39,57.63,7.9,86.9,18.5,35.933333,21.1,46.133333,17.89,40.03,8.1,750.6,97,7,65,7.6,23.216021,23.216021,50
0,21.2,39.9,19.6,41.433333,20.7,38.4,19.89,39.59,19.39,54.86,8,86.866667,18.5,35.863333,21.05,46.345,17.89,40.163333,8.166667,750.533333,96.5,7.333333,58.666667,7.6,7.055939,7.055939,60
0,21.166667,40.03,19.533333,41.56,20.7,38.4,19.856667,39.56,19.323333,53.333333,8,86.8,18.5,35.79,21.066667,46.53,17.89,40.23,8.233333,750.466667,96,7.666667,52.333333,7.6,28.979188,28.979188,50
0,21.1,40.09,19.5,41.645,20.7,38.4,19.79,39.5,19.29,51.996667,8.1,86.966667,18.5,35.79,21,46.59,17.89,40.29,8.3,750.4,95.5,8,46,7.6,34.935811,34.935811,40
0,21.1,40.126667,19.5,41.7,20.666667,38.363333,19.7,39.5,19.29,51.59,8.16,86.9,18.5,35.79,20.89,46.663333,17.89,40.326667,8.366667,750.333333,95,8.333333,39.666667,7.6,19.768201,19.768201,20
0,21.1,40.2,19.5,41.76,20.6,38.29,19.7,39.5,19.2,49.7,8.226667,86.933333,18.5,35.79,20.89,46.663333,17.89,40.4,8.433333,750.266667,94.5,8.666667,33.333333,7.6,49.741133,49.741133,20
10,21.066667,40.163333,19.39,41.7,20.6,38.4,19.666667,39.466667,19.2,49.5975,8.3,86.933333,18.5,35.73,20.823333,46.766667,17.89,40.466667,8.5,750.2,94,9,27,7.6,22.809961,22.809961,30
0,21,40.09,19.39,41.7,20.6,38.466667,19.6,39.466667,19.2,49.096667,8.3,86.9,18.5,35.79,20.823333,46.966667,17.89,40.53,8.5,750.083333,92.333333,8.833333,29.166667,7.333333,4.411953,4.411953,40
0,21,40.2,19.39,41.7,20.5,38.5,19.6,39.433333,19.2,48.6,8.226667,86.833333,18.5,35.73,20.79,47.266667,17.963333,40.59,8.5,749.966667,90.666667,8.666667,31.333333,7.066667,20.767911,20.767911,60
0,21,40.2,19.323333,41.7,20.5,38.56,19.533333,39.5,19.133333,48.266667,8.1,86.8,18.5,35.76,20.79,47.526667,18,40.73,8.5,749.85,89,8.5,33.5,6.8,17.012643,17.012643,50
0,21,40.29,19.29,41.76,20.533333,38.59,19.5,39.5,19.1,47.9,8.033333,86.726667,18.5,35.7,20.79,47.766667,18,40.79,8.5,749.733333,87.333333,8.333333,35.666667,6.533333,38.757995,38.757995,50
0,20.926667,40.29,19.29,41.7,20.6,38.59,19.5,39.5,19.1,47.626667,8,86.59,18.5,35.7,20.73,47.966667,17.926667,40.9,8.5,749.616667,85.666667,8.166667,37.833333,6.266667,12.300463,12.300463,50
0,20.89,40.29,19.26,41.663333,20.6,38.59,19.39,39.466667,19.1,47.333333,8,86.53,18.533333,35.663333,20.7,48.3,18,40.9,8.5,749.5,84,8,40,6,21.916072,21.916072,50
0,20.89,40.29,19.26,41.663333,20.6,38.59,19.39,39.4,19.075,47.0425,8.05,86.5,18.533333,35.59,20.7,48.633333,17.926667,41.03,8.45,749.416667,84.5,8,40,6.016667,17.91414,17.91414,50
10,20.79,40.2,19.2,41.59,20.6,38.53,19.39,39.4,19,46.73,8.033333,86.263333,18.5,35.59,20.7,48.933333,18,41.163333,8.4,749.333333,85,8,40,6.033333,20.006576,20.006576,40
0,20.79,40.2,19.2,41.59,20.6,38.59,19.323333,39.4,19,46.466667,8.1,86.063333,18.5,35.59,20.7,49.133333,18,41.23,8.35,749.25,85.5,8,40,6.05,14.330469,14.330469,50
0,20.79,40.09,19.166667,41.56,20.6,38.59,19.29,39.4,19,46.326667,8.16,85.796667,18.5,35.5,20.7,49.4,18,41.29,8.3,749.166667,86,8,40,6.066667,2.466915,2.466915,50
0,20.7675,40.09,19.1,41.5,20.6,38.59,19.29,39.4,19,46.163333,8.1,85.463333,18.5,35.5,20.633333,49.4,18,41.4,8.25,749.083333,86.5,8,40,6.083333,6.823987,6.823987,50
0,20.7,40.09,19.1,41.59,20.6,38.59,19.29,39.4,19,46.03,8.1,85.093333,18.5,35.5,20.666667,49.526667,18,41.466667,8.2,749,87,8,40,6.1,1.962202,1.962202,50
0,20.7,40.09,19.1,41.59,20.6,38.59,19.2,39.29,18.963333,45.9,8.1,84.693333,18.5,35.5,20.6,49.4,18,41.59,8.1,748.9,87.833333,7.666667,43.166667,6.133333,37.247027,37.247027,50
0,20.7,40.09,19.066667,41.56,20.6,38.59,19.2,39.29,18.89,45.826667,8.1,83.863333,18.5,35.466667,20.6,49.4,18,41.59,8,748.8,88.666667,7.333333,46.333333,6.166667,17.361939,17.361939,40
0,20.7,40.126667,19,41.5,20.6,38.59,19.2,39.29,18.89,45.663333,8.1,83.396667,18.5,35.4,20.6,49.363333,18,41.7,7.9,748.7,89.5,7,49.5,6.2,14.815272,14.815272,40
0,20.633333,40.066667,19,41.5,20.666667,38.663333,19.2,39.29,18.89,45.59,8.1,83.06,18.5,35.363333,20.533333,49.363333,18.066667,41.76,7.8,748.6,90.333333,6.666667,52.666667,6.233333,8.725206,8.725206,30
10,20.6,40,19,41.5,20.7,38.7,19.166667,39.29,18.89,45.5,8.033333,83.2,18.5,35.29,20.566667,49.433333,18.066667,41.863333,7.7,748.5,91.166667,6.333333,55.833333,6.266667,35.570537,35.570537,20
0,20.6,40.06,19,41.5,20.7,38.7,19.1,39.29,18.89,45.433333,7.9,83.66,18.5,35.363333,20.566667,49.5,18.075,41.8725,7.6,748.4,92,6,59,6.3,1.938084,1.938084,30
0,20.6,40.09,18.89,41.5,20.7,38.7,19.1,39.29,18.823333,45.23,7.9,83.933333,18.5,35.363333,20.5,49.7,18.1,41.966667,7.6,748.266667,90.833333,6.166667,53.5,6.116667,23.801136,23.801136,50
0,20.533333,40.09,18.89,41.56,20.7,38.76,19.1,39.29,18.823333,45.23,7.9,83.933333,18.5,35.4,20.5,49.76,18.1,42.03,7.6,748.133333,89.666667,6.333333,48,5.933333,1.963116,1.963116,50
0,20.5,40.09,18.856667,41.56,20.73,38.79,19.1,39.29,18.79,45.163333,7.833333,83.533333,18.5,35.4,20.5,49.79,18.1,42.09,7.6,748,88.5,6.5,42.5,5.75,12.464531,12.464531,50
0,20.5,40.09,18.79,41.5,20.79,38.79,19.1,39.29,18.79,45.09,7.656667,83.266667,18.5,35.4,20.5,49.79,18.1,42.2,7.6,747.866667,87.333333,6.666667,37,5.566667,38.250048,38.250048,40
0,20.463333,40.09,18.79,41.5,20.7,38.79,19,39.23,18.79,45,7.59,82.793333,18.5,35.4,20.5,49.79,18.1,42.2,7.6,747.733333,86.166667,6.833333,31.5,5.383333,26.842078,26.842078,50
0,20.39,40.03,18.79,41.5,20.7,38.79,19,39.29,18.79,45,7.59,82.096667,18.5,35.4,20.5,49.73,18.1,42.29,7.6,747.6,85,7,26,5.2,27.108517,27.108517,50
0,20.39,40.09,18.76,41.56,20.7,38.79,19,39.2,18.79,44.9,7.59,81.1175,18.5,35.4,20.5,49.7,18.1,42.29,7.6,747.55,84.333333,7,26.5,5.083333,42.588014,42.588014,30
0,20.39,40.09,18.76,41.56,20.7,38.79,19,39.2,18.79,44.8175,7.53,79.8,18.5,35.4,20.5,49.626667,18.1,42.4,7.6,747.5,83.666667,7,27,4.966667,32.589119,32.589119,60
0,20.356667,40,18.7,41.5,20.79,38.79,18.963333,39.2,18.73,44.79,7.5,78.893333,18.5,35.29,20.5,49.466667,18.1,42.4,7.6,747.45,83,7,27.5,4.85,2.494127,2.494127,50
0,20.356667,40,18.7,41.5,20.79,38.863333,18.89,39.2,18.7,44.7,7.5,78.033333,18.5,35.29,20.5,49.4,18.1,42.4,7.6,747.4,82.333333,7,28,4.733333,2.504594,2.504594,50
0,20.356667,40,18.7,41.5,20.79,38.9,18.89,39.2,18.7,44.626667,7.4,76.766667,18.5,35.26,20.5,49.26,18.1,42.4,7.6,747.35,81.666667,7,28.5,4.616667,48.951797,48.951797,50
0,20.29,40,18.7,41.5,20.79,38.9,18.89,39.1175,18.7,44.56,7.4,76.226667,18.5,35.2,20.5,49.126667,18.1,42.433333,7.6,747.3,81,7,29,4.5,12.814678,12.814678,40
0,20.23,40,18.6,41.4,20.856667,38.9,18.89,39.09,18.7,44.5,7.466667,75.523333,18.5,35.2,20.463333,48.93,18.1,42.433333,7.55,747.216667,80.833333,7,30.833333,4.433333,2.101984,2.101984,50
0,20.29,40,18.6,41.4,20.84,38.95,18.89,39.06,18.7,44.466667,7.4,75.19,18.5,35.126667,20.39,48.79,18.1,42.433333,7.5,747.133333,80.666667,7,32.666667,4.366667,23.224212,23.224212,30
0,20.23,39.933333,18.6,41.363333,20.856667,38.966667,18.89,39,18.7,44.4,7.4,75.296667,18.5,35.09,20.39,48.76,18.1,42.433333,7.45,747.05,80.5,7,34.5,4.3,16.916375,16.916375,50
0,20.2,39.9,18.6,41.29,20.79,39,18.79,38.9,18.7,44.29,7.4,74.896667,18.5,35.09,20.39,48.6725,18.2,42.5,7.4,746.966667,80.333333,7,36.333333,4.233333,12.264109,12.264109,40
0,20.133333,39.9,18.566667,41.29,20.79,39,18.79,38.9,18.633333,44.23,7.4,73.666667,18.426667,35,20.39,48.53,18.133333,42.5,7.35,746.883333,80.166667,7,38.166667,4.166667,27.547054,27.547054,30
0,20.1,39.9,18.5,41.2675,20.79,39,18.79,38.9,18.6,44.09,7.4,72.86,18.5,35,20.356667,48.4,18.1,42.5,7.3,746.8,80,7,40,4.1,27.830866,27.830866,30
0,20.1,39.9,18.5,41.2,20.79,39,18.79,38.826667,18.6,44.09,7.366667,71.9,18.463333,34.966667,20.29,48.326667,18.1,42.53,7.266667,746.683333,80.5,7.166667,37.666667,4.133333,25.395205,25.395205,30
0,20.1,39.9,18.5,41.2,20.79,39,18.79,38.79,18.6,44,7.3,71.9,18.39,34.826667,20.29,48.163333,18.166667,42.59,7.233333,746.566667,81,7.333333,35.333333,4.166667,14.787059,14.787059,30
0,20.1,39.9,18.463333,41.163333,20.79,39,18.79,38.73,18.6,43.933333,7.19,72.326667,18.39,34.79,20.29,48.03,18.166667,42.59,7.2,746.45,81.5,7.5,33,4.2,2.118844,2.118844,50
0,20,39.79,18.39,41.09,20.79,39.09,18.79,38.7,18.6,43.9,7.19,72.866667,18.39,34.79,20.29,47.9,18.166667,42.663333,7.166667,746.333333,82,7.666667,30.666667,4.233333,46.106816,46.106816,50
0,20,39.79,18.463333,41.163333,20.79,39.09,18.79,38.7,18.6,43.826667,7.263333,73.463333,18.39,34.79,20.29,47.9,18.2,42.7,7.133333,746.216667,82.5,7.833333,28.333333,4.266667,5.136048,5.136048,40
10,20,39.79,18.39,41.09,20.7,39.09,18.7,38.7,18.5,43.933333,7.19,74.0425,18.39,34.79,20.29,48,18.133333,42.76,7.1,746.1,83,8,26,4.3,35.023236,35.023236,40
0,20,39.863333,18.39,41.09,20.7,39.09,18.7,38.7,18.566667,43.933333,7.123333,74.526667,18.39,34.79,20.29,47.86,18.2,42.79,7,746.066667,83,8.166667,28.333333,4.2,19.606506,19.606506,70
0,20,40.09,18.39,41.09,20.7,39,18.7,38.7,18.566667,44.166667,6.763333,75.466667,18.39,34.933333,20.2,47.266667,18.133333,42.73,6.9,746.033333,83,8.333333,30.666667,4.1,17.971133,17.971133,60
0,20,40.163333,18.39,41,20.7,39,18.7,38.7,18.5,44.36,6.623333,77.326667,18.323333,35,20.2,46.8,18.2,42.56,6.8,746,83,8.5,33,4,32.558384,32.558384,60
0,20,40.2,18.463333,41,20.666667,38.76,18.7,38.7,18.5,44.145,6.56,76.2,18.29,35,20.1,46.133333,18.133333,42.5,6.7,745.966667,83,8.666667,35.333333,3.9,33.239194,33.239194,70
30,20,40.2,18.39,40.9,20.6,38.7,18.7,38.7,18.463333,44.726667,6.433333,75.6,18.29,34.933333,20.166667,45.86,18.2,42.363333,6.6,745.933333,83,8.833333,37.666667,3.8,16.145174,16.145174,60
20,20,40.163333,18.39,40.9,20.6,38.7,18.763333,38.926667,18.39,45.266667,6.4,75.763333,18.29,34.863333,20.166667,45.43,18.133333,42.23,6.5,745.9,83,9,40,3.7,17.021501,17.021501,230
20,20,40.145,18.39,40.9,20.6,38.7,19.2925,39.3225,18.39,45.8,6.4,74.896667,18.29,34.79,20.033333,45.03,18.133333,42.026667,6.166667,746.05,83.666667,8.333333,40,3.5,43.399996,43.399996,230
30,20,40.03,18.39,40.9,20.5,38.7,20.033333,39.23,18.39,46.06,6.5,73.593333,18.26,34.723333,20.033333,44.633333,18.133333,41.826667,5.833333,746.2,84.333333,7.666667,40,3.3,42.894919,42.894919,240
20,20,40.03,18.39,40.79,20.5,38.7,20.596667,38.833333,18.29,46.556667,6.5,71.526667,18.2,34.59,20.033333,44.3,18.1,41.663333,5.5,746.35,85,7,40,3.1,38.233119,38.233119,70
30,20,40.09,18.39,40.73,20.5,38.7,20.93,38.626667,18.43,49.696667,6.53,67.756667,18.2,34.363333,20,44.026667,18.1,41.53,5.166667,746.5,85.666667,6.333333,40,2.9,42.62046,42.62046,210
20,20,40.163333,18.5,40.76,20.533333,38.59,21.263333,38.296667,18.633333,51.166667,6.656667,67.156667,18.2,34.23,20,43.9,18.1,41.363333,4.833333,746.65,86.333333,5.666667,40,2.7,2.57548,2.57548,70
30,20,40.09,18.5,40.76,20.533333,38.53,21.39,37.89,18.7,49.5,6.59,64.5,18.2,34.1,19.89,43.6,18.1,41.23,4.5,746.8,87,5,40,2.5,17.960442,17.960442,80
20,20,40,18.65,40.745,20.5,38.5,21.29,37.526667,18.6,47.833333,6.53,62.026667,18.2,33.566667,19.89,43.223333,18.1,40.995,4.783333,746.75,84.166667,5.333333,40,2.266667,9.426947,9.426947,40
20,20.066667,40,18.86,40.43,20.5,38.5,21.29,37.326667,18.6,46.833333,6.4,61.33,18.263333,35.696667,19.89,42.963333,18.133333,40.363333,5.066667,746.7,81.333333,5.666667,40,2.033333,20.139723,20.139723,260
0,20.033333,39.826667,19.066667,40.156667,20.5,38.5,21.29,37.29,18.6,45.73,6.4,62.663333,18.463333,36.223333,19.89,42.633333,18.2,39.89,5.35,746.65,78.5,6,40,1.8,35.517153,35.517153,410
0,20.1,39.693333,19.323333,39.833333,20.5,38.5,21.29,37.29,18.533333,45.99,6.4,56.39,18.566667,36.53,19.823333,41.833333,18.23,39.866667,5.633333,746.6,75.666667,6.333333,40,1.566667,49.788317,49.788317,110
0,20.1,39.663333,19.445,39.6,20.5,38.5,21.26,37.163333,18.39,46.326667,6.425,55.4725,18.5,36.33,19.79,41.1,18.29,40.126667,5.916667,746.55,72.833333,6.666667,40,1.333333,28.646798,28.646798,70
0,20.166667,39.59,19.65,39.27,20.426667,38.433333,21.2,37.03,18.39,46.466667,6.56,55.3,18.5,35.563333,19.79,41.433333,18.2,38.796667,6.2,746.5,70,7,40,1.1,26.651191,26.651191,90
10,20.2,39.466667,19.76,38.8,20.5,38.5,21.29,37.09,18.356667,46.5,6.69,55.093333,18.5,35.096667,19.79,41.2,18.2,38.723333,6.25,746.5,69.333333,7.333333,40,1,28.661587,28.661587,60
0,20.2,39.266667,19.926667,38.4,20.5,38.433333,21.29,37.09,18.356667,46.433333,6.69,53.9,18.5,34.44,19.79,41.126667,18.26,40.863333,6.3,746.5,68.666667,7.666667,40,0.9,8.008656,8.008656,190
0,20.23,39.126667,20.066667,38.2,20.5,38.433333,21.29,36.9,18.29,46.463333,6.933333,52.826667,18.5,33.9,19.79,40.9,18.26,40.723333,6.35,746.5,68,8,40,0.8,22.96883,22.96883,230
0,20.29,39.2,20.23,38,20.566667,38.5,21.29,36.826667,18.356667,46.663333,7.126667,50.566667,18.5,33.566667,19.79,40.766667,18.29,41.193333,6.4,746.5,67.333333,8.333333,40,0.7,31.721494,31.721494,130
0,20.323333,39.163333,20.356667,37.86,20.6,38.466667,21.26,36.663333,18.29,46.845,7.726667,50.766667,18.6,33.223333,19.79,40.193333,18.29,41.6,6.45,746.5,66.666667,8.666667,40,0.6,46.384367,46.384367,60
0,20.39,39.09,20.39,38.23,20.6,38.4,21.2,36.59,18.29,47,8,48.233333,18.6,32.963333,19.79,39.933333,18.29,42.03,6.5,746.5,66,9,40,0.5,25.995398,25.995398,90
0,20.463333,39.4,20.463333,38.23,20.6,38.4,21.2,36.7,18.29,47,8.033333,43.966667,18.6,32.723333,19.79,39.796667,18.356667,42.163333,6.716667,746.433333,64.833333,9,40,0.45,15.951657,15.951657,120
0,20.463333,39.526667,20.5,38.49,20.6,38.4,21.15,36.6725,18.29,47.09,8.16,43.3,18.6,32.463333,19.79,39.463333,18.39,42.2,6.933333,746.366667,63.666667,9,40,0.4,0.30413,0.30413,70
0,20.55,40.45,20.5,38.23,20.6,38.4,21.2,36.53,18.23,47.03,8.1,41.196667,18.6,32.223333,19.79,39.223333,18.39,42.26,7.15,746.3,62.5,9,40,0.35,48.284724,48.284724,60
0,20.633333,41.926667,20.5,38.126667,20.6,38.626667,21.2,36.59,18.2,47.126667,8.16,40.723333,18.666667,32.03,19.79,39.03,18.39,42.23,7.366667,746.233333,61.333333,9,40,0.3,31.435864,31.435864,110
0,20.7,41.666667,20.5,38.2,20.666667,38.76,21.2,36.59,18.2,47.26,8.3,38.63,18.79,31.693333,19.823333,38.863333,18.39,42.23,7.583333,746.166667,60.166667,9,40,0.25,33.616651,33.616651,70
0,20.7,40.46,20.426667,38.09,20.7,38.79,21.29,36.656667,18.2,47.29,8.36,36.296667,18.856667,31.426667,19.89,38.73,18.39,42.163333,7.8,746.1,59,9,40,0.2,43.393899,43.393899,140
0,20.7,40.2,20.5,37.963333,20.7,38.79,21.29,36.93,18.2,47.29,8.46,34.556667,19,31.166667,20,38.333333,18.39,42.09,7.933333,745.933333,58.166667,8.833333,40,0.133333,30.661329,30.661329,70
0,20.79,40.196667,20.5,37.7,20.7,38.59,21.29,37.693333,18.2,47.2,8.6,34.696667,19.066667,31.033333,20.075,38.07,18.39,42.09,8.066667,745.766667,57.333333,8.666667,40,0.066667,17.289866,17.289866,50
0,20.79,40.33,20.5,37.7,20.7,38.723333,21.29,37.826667,18.2,47.126667,8.793333,35.8,19.1,30.79,20.1,37.9,18.39,42,8.2,745.6,56.5,8.5,40,0,6.498215,6.498215,50
0,20.89,39.9,20.5,37.626667,20.7,39.03,21.23,37.4,18.2,47.09,9.066667,36.526667,19.1,30.73,20.1,37.723333,18.39,42,8.333333,745.433333,55.666667,8.333333,40,-0.066667,44.780858,44.780858,60
0,20.89,39.5,20.463333,37.4,20.7,39.09,21.23,37.326667,18.2,47.03,9.4,34.29,19.2,30.566667,20.166667,37.59,18.39,41.966667,8.466667,745.266667,54.833333,8.166667,40,-0.133333,18.313403,18.313403,50
0,20.89,38.99,20.39,37.126667,20.7,39.06,21.2,37.06,18.2,46.9,9.726667,32.456667,19.2,30.426667,20.166667,37.4,18.39,41.9,8.6,745.1,54,8,40,-0.2,27.516997,27.516997,150
0,20.963333,38.79,20.39,36.966667,20.7,38.933333,21.133333,36.666667,18.2,46.826667,9.933333,31.396667,19.2,30.26,20.1,37.326667,18.39,41.9,8.383333,744.9,57,8.333333,40,0.266667,49.682218,49.682218,40
0,21.033333,38.9,20.39,36.9,20.7,38.76,21.1,36.1,18.133333,46.663333,10.196667,31.656667,19.2,30.2,20.133333,37.326667,18.39,41.9,8.166667,744.7,60,8.666667,40,0.733333,42.997133,42.997133,80
0,21.166667,39.9,20.463333,36.53,20.7,38.7,21.033333,35.766667,18.2,46.59,10.663333,30.856667,19.34,30.15,20.326667,37.526667,18.39,41.9,7.95,744.5,63,9,40,1.2,15.789504,15.789504,80
0,21.166667,37.593333,20.323333,35.456667,20.666667,38.633333,20.963333,35.563333,18.166667,46.5,10.59,31.06,19.39,29.963333,20.533333,37.59,18.39,41.826667,7.733333,744.3,66,9.333333,40,1.666667,24.337616,24.337616,100
10,21.1,37.066667,20.23,35.326667,20.6,38.36,20.89,35.23,18.166667,46.36,9.796667,38.266667,19.39,29.963333,20.666667,37.663333,18.39,41.79,7.516667,744.1,69,9.666667,40,2.133333,20.902234,20.902234,70
0,21.133333,36.966667,20.29,35.4,20.6,38.133333,20.823333,35.126667,18.15,46.045,9.733333,42.233333,19.426667,30.133333,20.823333,37.86,18.463333,41.863333,7.3,743.9,72,10,40,2.6,26.902082,26.902082,70
0,21.2,36.966667,20.29,35.5,20.6,37.86,20.823333,35.126667,18.166667,45.863333,9.793333,41.5,19.5,30.2,20.963333,37.86,18.463333,41.863333,7.466667,743.7,70.5,9.833333,38.166667,2.416667,3.755247,3.755247,70
0,21.29,37.09,20.29,35.56,20.6,37.56,20.79,35.126667,18.166667,45.73,8.733333,51.226667,19.6,30.323333,21.033333,37.826667,18.463333,41.863333,7.633333,743.5,69,9.666667,36.333333,2.233333,15.24608,15.24608,80
0,21.29,37.03,20.29,35.73,20.6,37.433333,20.79,35.2675,18.133333,45.59,8.66,51.3,19.666667,30.463333,21.1,37.826667,18.5,41.9,7.8,743.3,67.5,9.5,34.5,2.05,13.596664,13.596664,60
0,21.29,37.09,20.29,35.863333,20.65,37.4,20.73,35.23,18.133333,45.53,8.83,47.29,19.7,30.533333,21.2,37.663333,18.5,41.9,7.966667,743.1,66,9.333333,32.666667,1.866667,40.911147,40.911147,70
0,21.29,37,20.29,35.933333,20.7,37.363333,20.7,35.2,18.1,45.5,9.09,44.896667,19.7,30.533333,21.133333,37.59,18.5,41.863333,8.133333,742.9,64.5,9.166667,30.833333,1.683333,4.416268,4.416268,60
0,21.29,37,20.29,35.933333,20.7,37.29,20.633333,35.066667,18.1,45.5,9.666667,40.326667,19.6,30.356667,21.1,37.466667,18.5,41.79,8.3,742.7,63,9,29,1.5,17.459354,17.459354,60
0,21.29,36.966667,20.26,35.833333,20.7,37.29,20.6,34.93,18.1,45.4,9.8,36.8,19.6,30.23,21.1,37.4,18.5,41.76,8.05,742.633333,64.166667,9.166667,28.166667,1.533333,42.593563,42.593563,60
0,21.29,36.9,20.26,35.7,20.633333,37.23,20.6,34.79,18.1,45.326667,9.86,34.39,19.6,30.066667,21.1,37.2,18.5,41.7,7.8,742.566667,65.333333,9.333333,27.333333,1.566667,49.017553,49.017553,60
0,21.23,36.79,20.166667,35.59,20.6,37.2,20.566667,34.7,18.1,45.26,9.726667,33.996667,19.6,29.926667,21.1,37.2,18.445,41.645,7.55,742.5,66.5,9.5,26.5,1.6,44.987333,44.987333,80
0,21.23,36.596667,20.075,35.5675,20.6,37.2,20.5,34.7,18.1,45.2,8.945,40.45,19.5,29.823333,21.1,37.595,18.463333,41.633333,7.3,742.433333,67.666667,9.666667,25.666667,1.633333,16.631824,16.631824,80
0,21.166667,36.29,20,35.5,20.5,37.2,20.39,34.73,18.1,45.2,7.8,51.03,19.5,29.963333,21.133333,38.133333,18.463333,41.5,7.05,742.366667,68.833333,9.833333,24.833333,1.666667,30.378141,30.378141,80
0,21.1,36.363333,19.89,35.626667,20.5,37.2,20.39,34.79,18.1,45.2,7.133333,57.423333,19.39,30.066667,21.26,38.86,18.426667,41.433333,6.8,742.3,70,10,24,1.7,13.223045,13.223045,80
0,21.1,36.53,19.823333,35.7,20.5,37.2,20.356667,34.933333,18.1,45.09,5.826667,62.033333,19.39,30.26,21.29,39.83,18.426667,41.5,6.333333,742.333333,72.666667,9.666667,26.666667,1.716667,25.787736,25.787736,70
