@relation 'ail'
@attribute 'climbRate' numeric
@attribute 'Sgz' numeric
@attribute 'p' numeric
@attribute 'q' numeric
@attribute 'curPitch' numeric
@attribute 'curRoll' numeric
@attribute 'absRoll' numeric
@attribute 'diffClb' numeric
@attribute 'diffRollRate' numeric
@attribute 'diffDiffClb' numeric
@attribute 'SeTime1' numeric
@attribute 'SeTime2' numeric
@attribute 'SeTime3' numeric
@attribute 'SeTime4' numeric
@attribute 'SeTime5' numeric
@attribute 'SeTime6' numeric
@attribute 'SeTime7' numeric
@attribute 'SeTime8' numeric
@attribute 'SeTime9' numeric
@attribute 'SeTime10' numeric
@attribute 'SeTime11' numeric
@attribute 'SeTime12' numeric
@attribute 'SeTime13' numeric
@attribute 'SeTime14' numeric
@attribute 'diffSeTime1' numeric
@attribute 'diffSeTime2' numeric
@attribute 'diffSeTime3' numeric
@attribute 'diffSeTime4' numeric
@attribute 'diffSeTime5' numeric
@attribute 'diffSeTime6' numeric
@attribute 'diffSeTime7' numeric
@attribute 'diffSeTime8' numeric
@attribute 'diffSeTime9' numeric
@attribute 'diffSeTime10' numeric
@attribute 'diffSeTime11' numeric
@attribute 'diffSeTime12' numeric
@attribute 'diffSeTime13' numeric
@attribute 'diffSeTime14' numeric
@attribute 'alpha' numeric
@attribute 'Se' numeric
@attribute 'logGoal' numeric
@data
-354,16,-0.55,-0.04,0.87,-0.8,-7,-14,-0.003,2.5,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.019,-7.82404601085629
-320,9,-0.56,0.02,0.8,-1.4,-7,2,0.001,-1.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0.001,0,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.002,0,0.5,0.018,-8.11172808330807
-88,1,-0.2,-0.08,0.56,-2.4,-8,9,0.019,0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.5,0.017,-7.60090245954208
-97,-2,0.11,0.1,0.63,-2.4,-8,-6,0.009,-0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
3,-12,0.47,-0.06,0.48,-1,-7,8,0.008,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
77,-11,0.54,-0.06,0.42,-0.5,-6,7,0.006,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0.5,0.017,-7.26443022292087
19,-9,0.45,0.21,0.56,0.5,-5,-14,-0.017,-1.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.41858090274813
-135,-30,-0.35,-0.02,0.63,0.6,-5,3,-0.008,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
273,-24,0.01,-0.04,0.25,-1.6,-7,6,0.007,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
284,-23,0.02,-0.04,0.24,-1.5,-7,6,0.007,-0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
213,-2,0.33,0.07,0.35,-0.9,-7,-7,0.006,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.60090245954208
-255,-2,0.3,-0.03,0.74,0.8,-5,1,-0.005,2,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-125,-28,-0.4,-0.02,0.62,0.5,-5,2,-0.008,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
71,-31,-0.3,-0.04,0.43,-1.5,-7,5,0.006,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-8.11172808330807
55,-24,0.13,0.07,0.49,-2,-8,-6,0.014,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
24,-24,0.21,0.06,0.51,-1.8,-8,-6,0.014,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.60090245954208
-5,-32,0.3,-0.09,0.48,0.1,-6,10,-0.005,0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.82404601085629
75,-32,0.27,-0.09,0.41,0.4,-6,10,-0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0,0,0,0,-0.001,0,-0.001,0,0.001,0,0,0,0,0,0.5,0.016,-7.26443022292087
51,-15,-0.39,0.11,0.51,0.5,-5,-12,-0.015,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.6,0.02,-7.82404601085629
154,-11,-0.27,0.18,0.4,-1.6,-7,-3,0.01,-3.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-8.11172808330807
-147,-10,0.17,-0.03,0.68,-1.8,-8,-11,0.014,0.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.018,-7.82404601085629
-94,-15,0.41,-0.04,0.57,-1,-7,7,0.003,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.41858090274813
-32,-10,-0.09,0.1,0.58,1,-5,-10,-0.009,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-7.60090245954208
-114,-11,-0.16,0.1,0.66,0.9,-5,-12,-0.009,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,-0.003,0,0,0,0,0,0,0,0.6,0.02,-7.82404601085629
143,-17,-0.04,-0.04,0.36,-0.4,-6,5,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
-177,-6,-0.01,0.03,0.68,0.2,-6,-3,-0.002,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
114,-17,0.08,-0.04,0.39,0.5,-6,4,0,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
-180,-11,-0.24,0.04,0.69,-0.5,-6,-4,0,0,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
193,-18,0.25,-0.03,0.32,-0.5,-6,4,0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
241,-7,0.22,0.03,0.31,0.3,-6,-6,-0.006,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
48,2,-0.02,0.1,0.52,0.7,-5,-14,-0.014,0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-150,1,-0.22,0.03,0.68,0.5,-5,-13,-0.009,0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0,0,-0.001,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.019,-7.60090245954208
-55,-9,-0.29,-0.02,0.55,-0.9,-7,3,0.002,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
132,-7,0,-0.03,0.37,-1.6,-8,4,0.007,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
141,-6,0.02,-0.03,0.37,-1.6,-8,4,0.007,-0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
194,-3,0.1,-0.03,0.32,-1.6,-7,4,0.007,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0.5,0.017,-7.41858090274813
7,4,0.2,0.1,0.55,-1.1,-7,-12,-0.004,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
-98,-10,0.02,0.09,0.63,-0.8,-7,-10,0.004,0,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
-112,-22,0.18,-0.03,0.6,-0.4,-6,4,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
-146,-32,0.04,-0.01,0.63,0.5,-5,4,-0.005,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.26443022292087
-108,-37,-0.17,0.01,0.61,0.4,-6,-2,-0.015,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-63,-41,-0.41,-0.04,0.54,-0.4,-6,8,-0.007,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
37,-40,-0.36,0.03,0.49,-1.8,-8,-4,0.007,0.4,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
-118,-41,-0.05,-0.08,0.63,-2.4,-8,-7,0.015,1.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
90,-41,0.32,-0.02,0.41,-1.5,-7,4,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.41858090274813
208,-33,-0.03,-0.12,0.27,0.3,-6,14,-0.006,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
-23,15,-0.16,0.17,0.59,-0.6,-7,-18,-0.002,0.1,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.82404601085629
-21,-26,0.34,-0.09,0.49,0.5,-5,10,0.001,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
259,-19,0.26,-0.08,0.24,1.5,-5,9,-0.007,-0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.41858090274813
47,8,-0.26,0.19,0.53,1.6,-4,-20,-0.011,-0.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.60090245954208
-359,1,-0.39,0.08,0.86,0.8,-5,-8,0.001,0.6,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
-168,-26,-0.18,-0.15,0.59,-0.6,-6,17,0.009,0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-8.11172808330807
349,-21,0.13,-0.15,0.12,-0.7,-7,18,0.011,-0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-7.82404601085629
454,-17,0.19,-0.15,0.03,-0.6,-6,18,0.01,0,0.017,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.4,0.015,-7.41858090274813
526,12,0.2,0.1,0.07,0.2,-6,-11,-0.008,0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-7.60090245954208
459,17,0.15,0.13,0.14,0.3,-6,-14,-0.008,-0.6,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.82404601085629
309,24,0.08,0.1,0.27,0.5,-6,-13,-0.003,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.5,0.019,-7.26443022292087
17,32,-0.1,0.08,0.52,0.6,-5,-9,-0.013,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
-70,30,-0.24,-0.12,0.52,0.1,-6,13,0.005,1.6,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
-28,32,-0.06,0.05,0.54,-0.6,-6,-4,0.004,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
-89,30,0.03,0.03,0.59,-0.6,-7,-4,0.007,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-103,-24,-0.11,-0.01,0.59,-0.7,-7,2,0,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
78,-26,0.14,-0.02,0.42,-0.7,-7,3,0.004,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
25,-31,-0.14,0,0.48,-0.7,-7,2,0,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
193,-20,0.14,-0.02,0.32,-0.8,-7,3,0.004,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
-43,-4,0.11,0.05,0.56,0.6,-5,-6,-0.004,-0.1,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-87,-12,-0.2,0.01,0.58,0.4,-6,0,-0.006,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
137,-10,0.13,0.06,0.38,-0.6,-7,2,0.005,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-127,-9,0.14,0.05,0.63,0.5,-6,-6,-0.003,-0.1,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-202,-21,-0.15,-0.17,0.66,0.6,-5,4,-0.008,2.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
-35,-24,-0.24,-0.12,0.49,0.3,-6,11,-0.005,0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.016,-7.82404601085629
402,-9,-0.11,-0.07,0.11,-0.5,-6,8,0.004,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
35,2,-0.2,0.01,0.47,0.2,-6,0,-0.003,0,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0.001,0,0,0,-0.001,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
-63,3,-0.07,0.05,0.57,-0.5,-6,-5,0.005,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-71,2,-0.06,0.05,0.58,-0.5,-6,-5,0.005,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
-78,2,-0.05,0.05,0.58,-0.5,-6,-5,0.005,-0.1,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-71,-17,-0.05,0.01,0.56,-0.6,-7,1,-0.001,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
24,-20,0.13,-0.01,0.47,-0.5,-6,2,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.41858090274813
18,-13,-0.23,0.02,0.48,-0.9,-7,-1,-0.002,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-79,-11,0.19,0.06,0.59,-1.7,-8,-5,0.006,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-356,-30,0.09,0.03,0.82,-0.7,-7,2,-0.004,-0.5,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
-324,-41,-0.02,-0.22,0.73,-0.7,-7,12,-0.01,3.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-7.60090245954208
109,-45,-0.14,-0.11,0.36,-1,-7,11,0.002,0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-7.41858090274813
137,-30,-0.18,0.08,0.4,-1.5,-7,-9,-0.003,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
234,-8,0.49,0.05,0.3,0.9,-5,-5,-0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
185,-4,0.47,0.05,0.35,1.4,-5,-6,-0.004,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-186,-15,-0.51,-0.07,0.64,1.1,-5,5,-0.009,1.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
-49,-20,-0.51,-0.09,0.5,-0.3,-6,10,0.011,0.4,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-8.11172808330807
447,1,0.27,-0.05,0.07,-1,-7,4,0.013,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.82404601085629
492,9,0.39,-0.02,0.04,-0.6,-7,4,0.01,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.5,0.017,-7.26443022292087
-325,25,-0.18,0.15,0.85,0.9,-5,-17,-0.014,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-547,15,-0.35,0.15,1.05,0.5,-5,-17,-0.012,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0.6,0.02,-7.82404601085629
-616,-4,-0.4,-0.05,1.05,-0.3,-6,-2,0.009,1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.017,-8.11172808330807
-353,-37,0.1,-0.1,0.78,-0.9,-7,11,0.014,0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.82404601085629
-183,-44,0.29,-0.08,0.62,-0.6,-6,10,0.008,-0.2,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.60090245954208
